,date,year,quarter,month,month_name_fi,week,iso_week,day,year_month,weekday,weekday_name,karkausvuosi,no_days_month,fixed_nat_holidays_fin,midsummer_eve,midsummer,sundays_in_month,sat_in_month,weekend_days_in_month,a,b,c,d,e,f,g,easter_day,good_friday,second_e_day,ascension_day,arkipyha,arkipaiva,bankholidays_in_month,workdays_month,first_day_month,last_day_month
151,2014-06-01,2014,2,6,Kesäkuu,22,22,1,2014-6,1,Sunday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,0,2,20,T,F
152,2014-06-02,2014,2,6,Kesäkuu,23,23,2,2014-6,2,Monday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
153,2014-06-03,2014,2,6,Kesäkuu,23,23,3,2014-6,3,Tuesday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
154,2014-06-04,2014,2,6,Kesäkuu,23,23,4,2014-6,4,Wednesday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
155,2014-06-05,2014,2,6,Kesäkuu,23,23,5,2014-6,5,Thursday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
156,2014-06-06,2014,2,6,Kesäkuu,23,23,6,2014-6,6,Friday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
157,2014-06-07,2014,2,6,Kesäkuu,23,23,7,2014-6,7,Saturday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,0,2,20,F,F
158,2014-06-08,2014,2,6,Kesäkuu,23,23,8,2014-6,1,Sunday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,0,2,20,F,F
159,2014-06-09,2014,2,6,Kesäkuu,24,24,9,2014-6,2,Monday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
160,2014-06-10,2014,2,6,Kesäkuu,24,24,10,2014-6,3,Tuesday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
161,2014-06-11,2014,2,6,Kesäkuu,24,24,11,2014-6,4,Wednesday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
162,2014-06-12,2014,2,6,Kesäkuu,24,24,12,2014-6,5,Thursday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
163,2014-06-13,2014,2,6,Kesäkuu,24,24,13,2014-6,6,Friday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
164,2014-06-14,2014,2,6,Kesäkuu,24,24,14,2014-6,7,Saturday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,0,2,20,F,F
165,2014-06-15,2014,2,6,Kesäkuu,24,24,15,2014-6,1,Sunday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,0,2,20,F,F
166,2014-06-16,2014,2,6,Kesäkuu,25,25,16,2014-6,2,Monday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
167,2014-06-17,2014,2,6,Kesäkuu,25,25,17,2014-6,3,Tuesday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
168,2014-06-18,2014,2,6,Kesäkuu,25,25,18,2014-6,4,Wednesday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
169,2014-06-19,2014,2,6,Kesäkuu,25,25,19,2014-6,5,Thursday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
170,2014-06-20,2014,2,6,Kesäkuu,25,25,20,2014-6,6,Friday,False,30,0,1,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,1,0,2,20,F,F
171,2014-06-21,2014,2,6,Kesäkuu,25,25,21,2014-6,7,Saturday,False,30,0,0,1,5,4,9,0,2,5,24,5,24,5,0,0,0,0,1,0,2,20,F,F
172,2014-06-22,2014,2,6,Kesäkuu,25,25,22,2014-6,1,Sunday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,0,2,20,F,F
173,2014-06-23,2014,2,6,Kesäkuu,26,26,23,2014-6,2,Monday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
174,2014-06-24,2014,2,6,Kesäkuu,26,26,24,2014-6,3,Tuesday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
175,2014-06-25,2014,2,6,Kesäkuu,26,26,25,2014-6,4,Wednesday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
176,2014-06-26,2014,2,6,Kesäkuu,26,26,26,2014-6,5,Thursday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
177,2014-06-27,2014,2,6,Kesäkuu,26,26,27,2014-6,6,Friday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,F
178,2014-06-28,2014,2,6,Kesäkuu,26,26,28,2014-6,7,Saturday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,0,2,20,F,F
179,2014-06-29,2014,2,6,Kesäkuu,26,26,29,2014-6,1,Sunday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,0,2,20,F,F
180,2014-06-30,2014,2,6,Kesäkuu,27,27,30,2014-6,2,Monday,False,30,0,0,0,5,4,9,0,2,5,24,5,24,5,0,0,0,0,0,1,2,20,F,T
181,2014-07-01,2014,3,7,Heinäkuu,27,27,1,2014-7,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,T,F
182,2014-07-02,2014,3,7,Heinäkuu,27,27,2,2014-7,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
183,2014-07-03,2014,3,7,Heinäkuu,27,27,3,2014-7,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
184,2014-07-04,2014,3,7,Heinäkuu,27,27,4,2014-7,6,Friday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
185,2014-07-05,2014,3,7,Heinäkuu,27,27,5,2014-7,7,Saturday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
186,2014-07-06,2014,3,7,Heinäkuu,27,27,6,2014-7,1,Sunday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
187,2014-07-07,2014,3,7,Heinäkuu,28,28,7,2014-7,2,Monday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
188,2014-07-08,2014,3,7,Heinäkuu,28,28,8,2014-7,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
189,2014-07-09,2014,3,7,Heinäkuu,28,28,9,2014-7,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
190,2014-07-10,2014,3,7,Heinäkuu,28,28,10,2014-7,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
191,2014-07-11,2014,3,7,Heinäkuu,28,28,11,2014-7,6,Friday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
192,2014-07-12,2014,3,7,Heinäkuu,28,28,12,2014-7,7,Saturday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
193,2014-07-13,2014,3,7,Heinäkuu,28,28,13,2014-7,1,Sunday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
194,2014-07-14,2014,3,7,Heinäkuu,29,29,14,2014-7,2,Monday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
195,2014-07-15,2014,3,7,Heinäkuu,29,29,15,2014-7,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
196,2014-07-16,2014,3,7,Heinäkuu,29,29,16,2014-7,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
197,2014-07-17,2014,3,7,Heinäkuu,29,29,17,2014-7,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
198,2014-07-18,2014,3,7,Heinäkuu,29,29,18,2014-7,6,Friday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
199,2014-07-19,2014,3,7,Heinäkuu,29,29,19,2014-7,7,Saturday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
200,2014-07-20,2014,3,7,Heinäkuu,29,29,20,2014-7,1,Sunday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
201,2014-07-21,2014,3,7,Heinäkuu,30,30,21,2014-7,2,Monday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
202,2014-07-22,2014,3,7,Heinäkuu,30,30,22,2014-7,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
203,2014-07-23,2014,3,7,Heinäkuu,30,30,23,2014-7,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
204,2014-07-24,2014,3,7,Heinäkuu,30,30,24,2014-7,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
205,2014-07-25,2014,3,7,Heinäkuu,30,30,25,2014-7,6,Friday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
206,2014-07-26,2014,3,7,Heinäkuu,30,30,26,2014-7,7,Saturday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
207,2014-07-27,2014,3,7,Heinäkuu,30,30,27,2014-7,1,Sunday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
208,2014-07-28,2014,3,7,Heinäkuu,31,31,28,2014-7,2,Monday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
209,2014-07-29,2014,3,7,Heinäkuu,31,31,29,2014-7,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
210,2014-07-30,2014,3,7,Heinäkuu,31,31,30,2014-7,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
211,2014-07-31,2014,3,7,Heinäkuu,31,31,31,2014-7,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,T
212,2014-08-01,2014,3,8,Elokuu,31,31,1,2014-8,6,Friday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,T,F
213,2014-08-02,2014,3,8,Elokuu,31,31,2,2014-8,7,Saturday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
214,2014-08-03,2014,3,8,Elokuu,31,31,3,2014-8,1,Sunday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
215,2014-08-04,2014,3,8,Elokuu,32,32,4,2014-8,2,Monday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
216,2014-08-05,2014,3,8,Elokuu,32,32,5,2014-8,3,Tuesday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
217,2014-08-06,2014,3,8,Elokuu,32,32,6,2014-8,4,Wednesday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
218,2014-08-07,2014,3,8,Elokuu,32,32,7,2014-8,5,Thursday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
219,2014-08-08,2014,3,8,Elokuu,32,32,8,2014-8,6,Friday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
220,2014-08-09,2014,3,8,Elokuu,32,32,9,2014-8,7,Saturday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
221,2014-08-10,2014,3,8,Elokuu,32,32,10,2014-8,1,Sunday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
222,2014-08-11,2014,3,8,Elokuu,33,33,11,2014-8,2,Monday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
223,2014-08-12,2014,3,8,Elokuu,33,33,12,2014-8,3,Tuesday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
224,2014-08-13,2014,3,8,Elokuu,33,33,13,2014-8,4,Wednesday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
225,2014-08-14,2014,3,8,Elokuu,33,33,14,2014-8,5,Thursday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
226,2014-08-15,2014,3,8,Elokuu,33,33,15,2014-8,6,Friday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
227,2014-08-16,2014,3,8,Elokuu,33,33,16,2014-8,7,Saturday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
228,2014-08-17,2014,3,8,Elokuu,33,33,17,2014-8,1,Sunday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
229,2014-08-18,2014,3,8,Elokuu,34,34,18,2014-8,2,Monday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
230,2014-08-19,2014,3,8,Elokuu,34,34,19,2014-8,3,Tuesday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
231,2014-08-20,2014,3,8,Elokuu,34,34,20,2014-8,4,Wednesday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
232,2014-08-21,2014,3,8,Elokuu,34,34,21,2014-8,5,Thursday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
233,2014-08-22,2014,3,8,Elokuu,34,34,22,2014-8,6,Friday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
234,2014-08-23,2014,3,8,Elokuu,34,34,23,2014-8,7,Saturday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
235,2014-08-24,2014,3,8,Elokuu,34,34,24,2014-8,1,Sunday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
236,2014-08-25,2014,3,8,Elokuu,35,35,25,2014-8,2,Monday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
237,2014-08-26,2014,3,8,Elokuu,35,35,26,2014-8,3,Tuesday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
238,2014-08-27,2014,3,8,Elokuu,35,35,27,2014-8,4,Wednesday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
239,2014-08-28,2014,3,8,Elokuu,35,35,28,2014-8,5,Thursday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
240,2014-08-29,2014,3,8,Elokuu,35,35,29,2014-8,6,Friday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,1,0,21,F,F
241,2014-08-30,2014,3,8,Elokuu,35,35,30,2014-8,7,Saturday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,F
242,2014-08-31,2014,3,8,Elokuu,35,35,31,2014-8,1,Sunday,False,31,0,0,0,5,5,10,0,2,5,24,5,24,5,0,0,0,0,0,0,0,21,F,T
243,2014-09-01,2014,3,9,Syyskuu,36,36,1,2014-9,2,Monday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,T,F
244,2014-09-02,2014,3,9,Syyskuu,36,36,2,2014-9,3,Tuesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
245,2014-09-03,2014,3,9,Syyskuu,36,36,3,2014-9,4,Wednesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
246,2014-09-04,2014,3,9,Syyskuu,36,36,4,2014-9,5,Thursday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
247,2014-09-05,2014,3,9,Syyskuu,36,36,5,2014-9,6,Friday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
248,2014-09-06,2014,3,9,Syyskuu,36,36,6,2014-9,7,Saturday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,22,F,F
249,2014-09-07,2014,3,9,Syyskuu,36,36,7,2014-9,1,Sunday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,22,F,F
250,2014-09-08,2014,3,9,Syyskuu,37,37,8,2014-9,2,Monday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
251,2014-09-09,2014,3,9,Syyskuu,37,37,9,2014-9,3,Tuesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
252,2014-09-10,2014,3,9,Syyskuu,37,37,10,2014-9,4,Wednesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
253,2014-09-11,2014,3,9,Syyskuu,37,37,11,2014-9,5,Thursday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
254,2014-09-12,2014,3,9,Syyskuu,37,37,12,2014-9,6,Friday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
255,2014-09-13,2014,3,9,Syyskuu,37,37,13,2014-9,7,Saturday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,22,F,F
256,2014-09-14,2014,3,9,Syyskuu,37,37,14,2014-9,1,Sunday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,22,F,F
257,2014-09-15,2014,3,9,Syyskuu,38,38,15,2014-9,2,Monday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
258,2014-09-16,2014,3,9,Syyskuu,38,38,16,2014-9,3,Tuesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
259,2014-09-17,2014,3,9,Syyskuu,38,38,17,2014-9,4,Wednesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
260,2014-09-18,2014,3,9,Syyskuu,38,38,18,2014-9,5,Thursday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
261,2014-09-19,2014,3,9,Syyskuu,38,38,19,2014-9,6,Friday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
262,2014-09-20,2014,3,9,Syyskuu,38,38,20,2014-9,7,Saturday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,22,F,F
263,2014-09-21,2014,3,9,Syyskuu,38,38,21,2014-9,1,Sunday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,22,F,F
264,2014-09-22,2014,3,9,Syyskuu,39,39,22,2014-9,2,Monday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
265,2014-09-23,2014,3,9,Syyskuu,39,39,23,2014-9,3,Tuesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
266,2014-09-24,2014,3,9,Syyskuu,39,39,24,2014-9,4,Wednesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
267,2014-09-25,2014,3,9,Syyskuu,39,39,25,2014-9,5,Thursday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
268,2014-09-26,2014,3,9,Syyskuu,39,39,26,2014-9,6,Friday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
269,2014-09-27,2014,3,9,Syyskuu,39,39,27,2014-9,7,Saturday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,22,F,F
270,2014-09-28,2014,3,9,Syyskuu,39,39,28,2014-9,1,Sunday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,22,F,F
271,2014-09-29,2014,3,9,Syyskuu,40,40,29,2014-9,2,Monday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,F
272,2014-09-30,2014,3,9,Syyskuu,40,40,30,2014-9,3,Tuesday,False,30,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,22,F,T
273,2014-10-01,2014,4,10,Lokakuu,40,40,1,2014-10,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,T,F
274,2014-10-02,2014,4,10,Lokakuu,40,40,2,2014-10,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
275,2014-10-03,2014,4,10,Lokakuu,40,40,3,2014-10,6,Friday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
276,2014-10-04,2014,4,10,Lokakuu,40,40,4,2014-10,7,Saturday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
277,2014-10-05,2014,4,10,Lokakuu,40,40,5,2014-10,1,Sunday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
278,2014-10-06,2014,4,10,Lokakuu,41,41,6,2014-10,2,Monday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
279,2014-10-07,2014,4,10,Lokakuu,41,41,7,2014-10,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
280,2014-10-08,2014,4,10,Lokakuu,41,41,8,2014-10,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
281,2014-10-09,2014,4,10,Lokakuu,41,41,9,2014-10,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
282,2014-10-10,2014,4,10,Lokakuu,41,41,10,2014-10,6,Friday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
283,2014-10-11,2014,4,10,Lokakuu,41,41,11,2014-10,7,Saturday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
284,2014-10-12,2014,4,10,Lokakuu,41,41,12,2014-10,1,Sunday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
285,2014-10-13,2014,4,10,Lokakuu,42,42,13,2014-10,2,Monday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
286,2014-10-14,2014,4,10,Lokakuu,42,42,14,2014-10,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
287,2014-10-15,2014,4,10,Lokakuu,42,42,15,2014-10,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
288,2014-10-16,2014,4,10,Lokakuu,42,42,16,2014-10,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
289,2014-10-17,2014,4,10,Lokakuu,42,42,17,2014-10,6,Friday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
290,2014-10-18,2014,4,10,Lokakuu,42,42,18,2014-10,7,Saturday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
291,2014-10-19,2014,4,10,Lokakuu,42,42,19,2014-10,1,Sunday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
292,2014-10-20,2014,4,10,Lokakuu,43,43,20,2014-10,2,Monday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
293,2014-10-21,2014,4,10,Lokakuu,43,43,21,2014-10,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
294,2014-10-22,2014,4,10,Lokakuu,43,43,22,2014-10,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
295,2014-10-23,2014,4,10,Lokakuu,43,43,23,2014-10,5,Thursday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
296,2014-10-24,2014,4,10,Lokakuu,43,43,24,2014-10,6,Friday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
297,2014-10-25,2014,4,10,Lokakuu,43,43,25,2014-10,7,Saturday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
298,2014-10-26,2014,4,10,Lokakuu,43,43,26,2014-10,1,Sunday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,0,0,23,F,F
299,2014-10-27,2014,4,10,Lokakuu,44,44,27,2014-10,2,Monday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
300,2014-10-28,2014,4,10,Lokakuu,44,44,28,2014-10,3,Tuesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
301,2014-10-29,2014,4,10,Lokakuu,44,44,29,2014-10,4,Wednesday,False,31,0,0,0,4,4,8,0,2,5,24,5,24,5,0,0,0,0,0,1,0,23,F,F
